Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1764620492518,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,3.125,3.125,8.823529243469238,3.125,6.060606002807617,0,6.25,9.375,17.647058486938477,12.90322494506836,9.375,9.090909004211426,6.25,3.0303030014038086,15.625,0,18.18181800842285,5.882352828979492,5.882352828979492,3.125,0,18991.805114746094,16798.70233154297,0,33410273280,0,1999937536,0
199,1764620492518,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,3.125,3.125,8.823529243469238,3.125,6.060606002807617,0,6.25,9.375,17.647058486938477,12.90322494506836,9.375,9.090909004211426,6.25,3.0303030014038086,15.625,0,18.18181800842285,5.882352828979492,5.882352828979492,3.125,0,18991.805114746094,16798.70233154297,0,33410273280,0,1999937536,0
199,1764620492718,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,36.842105865478516,28.571430206298828,36.842105865478516,14.285715103149414,60.000003814697266,15.000000953674316,57.894737243652344,25,30.000001907348633,33.333335876464844,33.333335876464844,30.000001907348633,25,26.3157901763916,35,42.85714340209961,73.68421173095703,15.789472579956055,47.36842346191406,5,0,19011.841369628906,16818.435424804688,0,33410273280,0,2170683392,0
199,1764620492918,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,47.36842346191406,45,21.052631378173828,40,63.15789031982422,10,47.619049072265625,52.6315803527832,31.81818199157715,21.052631378173828,36.842105865478516,40,30.000001907348633,42.105262756347656,57.894737243652344,20,50,30.000001907348633,20,38.095237731933594,0,19033.870483398438,16840.152770996094,0,33410273280,0,2248597504,0
199,1764620493118,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,23.809524536132813,61.904762268066406,31.57894515991211,55,36.842105865478516,21.052631378173828,36.842105865478516,50,26.3157901763916,28.571430206298828,30.000001907348633,20,15.789472579956055,55,47.36842346191406,25,65,30.000001907348633,42.105262756347656,20,0,19054.91326904297,16860.88006591797,0,33410273280,0,2342703104,0
199,1764620493318,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,45,73.68421173095703,50,60.000003814697266,50,75,60.000003814697266,80.95238494873047,75,78.94737243652344,75,68.42105102539063,60.000003814697266,73.68421173095703,31.57894515991211,100,44.4444465637207,89.47368621826172,35,70,0,19084.778747558594,16890.38525390625,0,33410273280,0,2574512128,0
199,1764620493518,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,80.95238494873047,0,10,26.3157901763916,23.809524536132813,21.052631378173828,15.000000953674316,0,10,19.047618865966797,10,5,25,38.095237731933594,19.047618865966797,45,20,71.42857360839844,15.000000953674316,10,0,19100.699157714844,16905.993591308594,0,33410273280,0,2549399552,0
199,1764620493719,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,5.263157844543457,5.263157844543457,70,0,15.000000953674316,28.571430206298828,15.000000953674316,0,15.789472579956055,25,10.526315689086914,5.263157844543457,5,36.842105865478516,30.000001907348633,42.105262756347656,90,0,26.3157901763916,27.272727966308594,0,19116.926330566406,16921.915466308594,0,33410273280,0,2588303360,0
199,1764620493919,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,40,10,75,0,5.263157844543457,65,78.94737243652344,0,30.000001907348633,31.57894515991211,10,33.333335876464844,36.842105865478516,40,5,73.68421173095703,25,78.94737243652344,76.19047546386719,0,0,19139.397338867188,16944.041381835938,0,33410273280,0,2668474368,0
199,1764620494119,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,20,5.263157844543457,20,5,0,60.000003814697266,38.095237731933594,0,20,31.81818199157715,10,15.000000953674316,38.095237731933594,0,15.000000953674316,77.2727279663086,4.761904716491699,100,47.36842346191406,0,0,19155.85723876953,16960.19091796875,0,33410273280,0,2722619392,0
199,1764620494319,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,15.000000953674316,10,45,15.000000953674316,10,45,15.000000953674316,15.000000953674316,5.263157844543457,15.789472579956055,0,5,26.3157901763916,4.761904716491699,68.42105102539063,15.000000953674316,19.047618865966797,81.81818389892578,65,0,0,19172.962524414063,16976.968994140625,0,33410273280,0,2707390464,0
199,1764620494519,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,10,5,5,10,0,0,0,9.523809432983398,5,4.761904716491699,9.523809432983398,5,0,9.523809432983398,5.263157844543457,0,100,13.636363983154297,4.761904716491699,0,19181.652770996094,16985.36785888672,0,33410273280,0,2732523520,0
199,1764620494719,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,4.761904716491699,15.000000953674316,10.526315689086914,5,15.000000953674316,5,0,19.047618865966797,15.000000953674316,10,5.263157844543457,0,15.789472579956055,0,10,33.333335876464844,10,90,15.789472579956055,0,0,19193.31036376953,16996.731506347656,0,33410273280,0,2779303936,0
199,1764620494919,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,25,42.85714340209961,45,30.000001907348633,5,35,21.052631378173828,30.000001907348633,15.789472579956055,28.571430206298828,15.789472579956055,20,5,40,25,0,95.23809814453125,45,5,0,19210.475524902344,17013.58966064453,0,33410273280,0,2867150848,0
199,1764620495119,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,9.523809432983398,50,5.263157844543457,31.57894515991211,40,10,30.000001907348633,5,19.047618865966797,14.285715103149414,10,9.523809432983398,21.7391300201416,50,5,55,0,100,35,0,0,19227.9521484375,17030.763549804688,0,33410273280,0,2789662720,0
199,1764620495319,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,15.789472579956055,57.894737243652344,15.000000953674316,65,50,14.285715103149414,25,30.000001907348633,36.842105865478516,33.333335876464844,10.526315689086914,15.000000953674316,5.263157844543457,60.000003814697266,0,90,5,95.23809814453125,45,10,0,19249.48065185547,17051.969299316406,0,33410273280,0,2799276032,0
199,1764620495519,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,90,45,40,35,45,5,85,30.000001907348633,40,15.000000953674316,40,0,89.47368621826172,15.000000953674316,78.94737243652344,0,100,47.36842346191406,23.809524536132813,0,19273.484436035156,17075.60595703125,0,33410273280,0,2880573440,0
200,1764620495719,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,15.789472579956055,25,20,14.285715103149414,30.000001907348633,0,20,10.526315689086914,10.526315689086914,10.526315689086914,10,10,0,20,10,63.15789031982422,5,85.71428680419922,35,15.000000953674316,0,19289.382751464844,17091.197509765625,0,33410273280,0,2929176576,0
199,1764620495920,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,8.69565200805664,5,14.285715103149414,5.263157844543457,5,0,14.285715103149414,0,9.090909004211426,5,5,5,4.761904716491699,9.523809432983398,23.809524536132813,0,14.285715103149414,10.526315689086914,15.000000953674316,0,0,19293.43994140625,17094.969299316406,0,33410273280,0,2939297792,0
199,1764620496120,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19293.951110839844,17095.19775390625,0,33410273280,0,2939297792,0
199,1764620496320,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,4.761904716491699,4.761904716491699,0,0,0,0,0,0,4.761904716491699,0,5,0,0,0,0,0,0,0,0,19294.661499023438,17095.6259765625,0,33410273280,0,2938507264,0
199,1764620496520,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,4.761904716491699,0,0,0,0,0,5.263157844543457,4.761904716491699,0,0,0,0,5.263157844543457,0,0,0,0,19295.62579345703,17096.30841064453,0,33410273280,0,2941247488,0
199,1764620496720,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19296.11785888672,17096.519104003906,0,33410273280,0,2941247488,0
199,1764620496920,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,19296.612548828125,17096.728942871094,0,33410273280,0,2941247488,0
199,1764620497120,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,4.761904716491699,0,0,0,0,0,0,0,0,0,4.761904716491699,0,5,0,5,0,4.761904716491699,0,0,0,0,19297.547119140625,17097.382690429688,0,33410273280,0,2947133440,0
199,1764620497321,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,4.761904716491699,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,5,0,0,0,0,19298.16259765625,17097.71600341797,0,33410273280,0,2947133440,0
199,1764620497521,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,0,0,0,0,0,0,0,10.526315689086914,5,0,0,0,0,0,0,0,0,19299.10919189453,17098.38330078125,0,33410273280,0,2952036352,0
199,1764620497721,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,0,0,0,0,5,4.761904716491699,5,9.523809432983398,0,0,0,0,0,0,0,0,0,19299.655822753906,17098.64532470703,0,33410273280,0,2936774656,0
199,1764620497921,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,19300.1494140625,17098.857421875,0,33410273280,0,2936774656,0
199,1764620498121,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,10.526315689086914,0,0,0,0,19301.066650390625,17099.497009277344,0,33410273280,0,2932871168,0
199,1764620498321,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,5,9.523809432983398,0,0,4.761904716491699,0,5.555555820465088,5,0,19302.13201904297,17100.275451660156,0,33410273280,0,2929201152,0
199,1764620498521,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,4.761904716491699,0,4.761904716491699,0,5,4.761904716491699,4.761904716491699,0,0,0,0,4.761904716491699,4.761904716491699,10.526315689086914,0,0,0,0,0,0,0,19302.703979492188,17100.57012939453,0,33410273280,0,2929459200,0
199,1764620498721,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,4.761904716491699,0,4.761904716491699,0,5,4.761904716491699,4.761904716491699,0,0,0,0,4.761904716491699,4.761904716491699,10.526315689086914,0,0,0,0,0,0,0,19306.01678466797,17103.59356689453,0,33410273280,0,2961231872,0
199,1764620498921,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,48.780487060546875,28.205129623413086,36.585365295410156,18.91891860961914,33.333335876464844,18.421052932739258,41.02564239501953,25,28.205129623413086,23.68421173095703,30.76923179626465,33.333335876464844,30.76923179626465,33.333335876464844,36.585365295410156,45.238094329833984,33.333335876464844,27.5,35,30.76923179626465,0,19330.500854492188,17127.742736816406,0,33410273280,0,2988453888,0
199,1764620499121,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,14.285715103149414,45,15.789472579956055,25,20,19.047618865966797,78.94737243652344,10,25,20,28.571430206298828,23.809524536132813,14.285715103149414,35,10,47.36842346191406,40,38.095237731933594,21.052631378173828,30.000001907348633,0,19347.817321777344,17144.73486328125,0,33410273280,0,3029798912,0
199,1764620499321,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,14.285715103149414,45,15.789472579956055,25,20,19.047618865966797,78.94737243652344,10,25,20,28.571430206298828,23.809524536132813,14.285715103149414,35,10,47.36842346191406,40,38.095237731933594,21.052631378173828,30.000001907348633,0,19353.59930419922,17150.216247558594,0,33410273280,0,3060064256,0
199,1764620499522,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,44.4444465637207,31.57894515991211,38.095237731933594,30.000001907348633,38.095237731933594,42.105262756347656,40,30.000001907348633,42.105262756347656,42.85714340209961,42.85714340209961,40,35,26.3157901763916,35,28.571430206298828,31.57894515991211,40,31.57894515991211,35,0,19361.986083984375,17158.29217529297,0,33410273280,0,3061985280,0
199,1764620499722,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,15.000000953674316,35,26.3157901763916,14.285715103149414,10.526315689086914,50,28.571430206298828,10.526315689086914,25,15.789472579956055,11.111111640930176,10.526315689086914,25,15.000000953674316,31.57894515991211,20,25,36.842105865478516,33.333335876464844,26.3157901763916,0,19377.00274658203,17172.9921875,0,33410273280,0,3078762496,0
199,1764620499922,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,35,47.36842346191406,36.842105865478516,26.3157901763916,42.105262756347656,50,31.57894515991211,26.3157901763916,36.842105865478516,45,42.85714340209961,40,38.095237731933594,42.85714340209961,36.842105865478516,31.57894515991211,47.36842346191406,31.81818199157715,35,30.000001907348633,0,19383.729248046875,17179.412109375,0,33410273280,0,3079995392,0
199,1764620500122,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,35,47.36842346191406,36.842105865478516,26.3157901763916,42.105262756347656,50,31.57894515991211,26.3157901763916,36.842105865478516,45,42.85714340209961,40,38.095237731933594,42.85714340209961,36.842105865478516,31.57894515991211,47.36842346191406,31.81818199157715,35,30.000001907348633,0,19394.38623046875,17189.75115966797,0,33410273280,0,3084005376,0
199,1764620500322,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,38.46154022216797,17.5,35,23.076923370361328,22.5,17.5,32.5,15.384615898132324,32.5,23.68421173095703,27.5,25,20.512821197509766,39.47368621826172,35,26.829269409179688,36.585365295410156,20,20.512821197509766,25,0,19408.66046142578,17203.704833984375,0,33410273280,0,3110051840,0
199,1764620500522,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,45,36.842105865478516,57.894737243652344,35,50,40,45,47.619049072265625,52.38095474243164,45,45,42.85714340209961,42.105262756347656,35,60.000003814697266,27.77777862548828,45,63.15789031982422,45,33.333335876464844,0,19415.138427734375,17209.873474121094,0,33410273280,0,3110535168,0
199,1764620500722,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,35,31.57894515991211,28.571430206298828,10.526315689086914,42.85714340209961,10.526315689086914,40,15.000000953674316,42.85714340209961,35,35,31.57894515991211,45.45454788208008,30.000001907348633,33.333335876464844,35,30.000001907348633,30.000001907348633,38.095237731933594,20,0,19421.03857421875,17215.467529296875,0,33410273280,0,3124695040,0
199,1764620500922,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,15.000000953674316,33.333335876464844,15.789472579956055,14.285715103149414,16.666667938232422,14.285715103149414,15.789472579956055,26.3157901763916,15.000000953674316,25,21.052631378173828,21.052631378173828,10.526315689086914,36.842105865478516,25,54.54545593261719,36.842105865478516,15.000000953674316,22.22222328186035,11.111111640930176,0,19434.353149414063,17228.458435058594,0,33410273280,0,3127300096,0
199,1764620501122,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,28.571430206298828,55,28.571430206298828,50,42.85714340209961,15.789472579956055,23.809524536132813,52.6315803527832,36.842105865478516,38.095237731933594,35,47.619049072265625,38.095237731933594,35,28.571430206298828,47.36842346191406,65,26.3157901763916,30.000001907348633,33.333335876464844,0,19453.805419921875,17247.557250976563,0,33410273280,0,3143430144,0
199,1764620501322,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,25,31.57894515991211,40,10,15.000000953674316,47.619049072265625,26.3157901763916,47.619049072265625,40,26.3157901763916,33.333335876464844,42.85714340209961,45,15.000000953674316,15.000000953674316,95,50,28.571430206298828,15.000000953674316,52.38095474243164,0,19474.363220214844,17267.764099121094,0,33410273280,0,3158007808,0
200,1764620501522,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,35,45,47.36842346191406,36.842105865478516,26.3157901763916,45,45,42.105262756347656,55,47.36842346191406,45,50,31.57894515991211,35,42.105262756347656,26.3157901763916,40,42.105262756347656,50,36.842105865478516,0,19488.686584472656,17281.747192382813,0,33410273280,0,3175952384,0
199,1764620501723,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,25,31.57894515991211,28.571430206298828,15.000000953674316,26.3157901763916,26.3157901763916,42.85714340209961,28.571430206298828,35,36.3636360168457,31.57894515991211,33.333335876464844,21.052631378173828,42.85714340209961,40,23.809524536132813,57.142860412597656,23.809524536132813,21.052631378173828,35,0,19501.168090820313,17293.899169921875,0,33410273280,0,3185729536,0
199,1764620501922,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,25,31.57894515991211,28.571430206298828,15.000000953674316,26.3157901763916,26.3157901763916,42.85714340209961,28.571430206298828,35,36.3636360168457,31.57894515991211,33.333335876464844,21.052631378173828,42.85714340209961,40,23.809524536132813,57.142860412597656,23.809524536132813,21.052631378173828,35,0,19506.11199951172,17298.537841796875,0,33410273280,0,3191320576,0
199,1764620502123,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,27.5,29.268291473388672,30.76923179626465,23.809524536132813,30.76923179626465,20,42.5,17.5,40,38.46154022216797,39.02438735961914,41.46341323852539,32.5,28.205129623413086,33.333335876464844,17.5,35.897438049316406,28.205129623413086,23.076923370361328,22.5,0,19515.37060546875,17307.48468017578,0,33410273280,0,3192061952,0
199,1764620502323,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,27.5,29.268291473388672,30.76923179626465,23.809524536132813,30.76923179626465,20,42.5,17.5,40,38.46154022216797,39.02438735961914,41.46341323852539,32.5,28.205129623413086,33.333335876464844,17.5,35.897438049316406,28.205129623413086,23.076923370361328,22.5,0,19528.776733398438,17320.57244873047,0,33410273280,0,3195752448,0
200,1764620502523,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,35.897438049316406,20.512821197509766,31.707317352294922,22.5,30.000001907348633,10.256410598754883,28.205129623413086,17.5,32.5,30.000001907348633,27.5,26.3157901763916,41.02564239501953,15.000000953674316,51.28205490112305,31.57894515991211,39.02438735961914,27.5,27.5,22.5,0,19543.102172851563,17334.55517578125,0,33410273280,0,3079147520,0
199,1764620502723,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,35,21.052631378173828,35,10,35,23.809524536132813,31.57894515991211,15.000000953674316,40,40.90909194946289,35,42.85714340209961,38.095237731933594,27.272727966308594,35,19.047618865966797,40,5.263157844543457,36.842105865478516,5.263157844543457,0,19548.24481201172,17339.391662597656,0,33410273280,0,3092733952,0
199,1764620502923,820,799,800,800,3738,800,3362,800,3543,3582,3603,3600,800,800,4704,2977,1906,800,2924,2090,35,21.052631378173828,35,10,35,23.809524536132813,31.57894515991211,15.000000953674316,40,40.90909194946289,35,42.85714340209961,38.095237731933594,27.272727966308594,35,19.047618865966797,40,5.263157844543457,36.842105865478516,5.263157844543457,0,19556.822692871094,17347.658569335938,0,33410273280,0,3093123072,0
